Name, Team, Position, Season, VORP Raw, VORP Per Game, Points Total, Points Per Game
Charlie Thomas, , RB, 2022, -75.025, -5, 0, 0
Craig Thomas, , RB, 2022, -75.025, -5, 0, 0
Daniel Thomas, , RB, 2022, -75.025, -5, 0, 0
Derrick Thomas, , RB, 2022, -75.025, -5, 0, 0
Duane Thomas, , RB, 2022, -75.025, -5, 0, 0
Gene Thomas, , RB, 2022, -75.025, -5, 0, 0
Jahad Thomas, , RB, 2022, -75.025, -5, 0, 0
Jewerl Thomas, , RB, 2022, -75.025, -5, 0, 0
Jimmy Thomas, , RB, 2022, -75.025, -5, 0, 0
John Thomas, , RB, 2022, -75.025, -5, 0, 0
Ken Thomas, , RB, 2022, -75.025, -5, 0, 0
Lavale Thomas, , RB, 2022, -75.025, -5, 0, 0
Lawrence Thomas, , RB, 2022, -75.025, -5, 0, 0
Lexington Thomas, , RB, 2022, -75.025, -5, 0, 0
Malcolm Thomas, , RB, 2022, -75.025, -5, 0, 0
Marcus Thomas, , RB, 2022, -75.025, -5, 0, 0
Markus Thomas, , RB, 2022, -75.025, -5, 0, 0
Pierre Thomas, , RB, 2022, -75.025, -5, 0, 0
Rex Thomas, , RB, 2022, -75.025, -5, 0, 0
Robert Thomas, , RB, 2022, -75.025, -5, 0, 0
Roc Thomas, , RB, 2022, -75.025, -5, 0, 0
Rodney Thomas, , RB, 2022, -75.025, -5, 0, 0
Thurman Thomas, , RB, 2022, -75.025, -5, 0, 0
Sean Thomas-Erlington, , RB, 2022, -75.025, -5, 0, 0
Rich Thomaselli, , RB, 2022, -75.025, -5, 0, 0
Anthony Thompson, , RB, 2022, -75.025, -5, 0, 0
Bobby Thompson, , RB, 2022, -75.025, -5, 0, 0
Charles Thompson, , RB, 2022, -75.025, -5, 0, 0
Chris Thompson, , RB, 2022, -75.025, -5, 0, 0
Darrell Thompson, , RB, 2022, -75.025, -5, 0, 0
Darwin Thompson, , RB, 2022, -75.025, -5, 0, 0
Dave Thompson, , RB, 2022, -75.025, -5, 0, 0
David Thompson, , RB, 2022, -75.025, -5, 0, 0
Del Thompson, , RB, 2022, -75.025, -5, 0, 0
Ernie Thompson, , RB, 2022, -75.025, -5, 0, 0
Juwan Thompson, , RB, 2022, -75.025, -5, 0, 0
Leroy Thompson, , RB, 2022, -75.025, -5, 0, 0
Mark Thompson, , RB, 2022, -75.025, -5, 0, 0
Pinky Thompson, , RB, 2022, -75.025, -5, 0, 0
Rocky Thompson, , RB, 2022, -75.025, -5, 0, 0
Tom Thompson, , RB, 2022, -75.025, -5, 0, 0
Tuffy Thompson, , RB, 2022, -75.025, -5, 0, 0
Tyson Thompson, , RB, 2022, -75.025, -5, 0, 0
Vince Thompson, , RB, 2022, -75.025, -5, 0, 0
Woody Thompson, , RB, 2022, -75.025, -5, 0, 0
Bill Thornton, , RB, 2022, -75.025, -5, 0, 0
Sidney Thornton, , RB, 2022, -75.025, -5, 0, 0
Bob Thurbon, , RB, 2022, -75.025, -5, 0, 0
Steve Thurlow, , RB, 2022, -75.025, -5, 0, 0
Jim Tiller, , RB, 2022, -75.025, -5, 0, 0
Lenard Tillery, , RB, 2022, -75.025, -5, 0, 0
Ed Tillison, , RB, 2022, -75.025, -5, 0, 0
Lewis Tillman, , RB, 2022, -75.025, -5, 0, 0
Spencer Tillman, , RB, 2022, -75.025, -5, 0, 0
Mercer Timmis, , RB, 2022, -75.025, -5, 0, 0
Tim Tindale, , RB, 2022, -75.025, -5, 0, 0
Sid Tinsley, , RB, 2022, -75.025, -5, 0, 0
Zurlon Tipton, , RB, 2022, -75.025, -5, 0, 0
Casey Tiumalu, , RB, 2022, -75.025, -5, 0, 0
Bill Tobin, , RB, 2022, -75.025, -5, 0, 0
Jim Todd, , RB, 2022, -75.025, -5, 0, 0
Larry Todd, , RB, 2022, -75.025, -5, 0, 0
Jordan Todman, , RB, 2022, -75.025, -5, 0, 0
LaBrandon Toefield, , RB, 2022, -75.025, -5, 0, 0
Charley Tolar, , RB, 2022, -75.025, -5, 0, 0
Mike Tolbert, , RB, 2022, -75.025, -5, 0, 0
LaDainian Tomlinson, , RB, 2022, -75.025, -5, 0, 0
Mario Tonelli, , RB, 2022, -75.025, -5, 0, 0
Ed Toner, , RB, 2022, -75.025, -5, 0, 0
Anthony Toney, , RB, 2022, -75.025, -5, 0, 0
Manase Tonga, , RB, 2022, -75.025, -5, 0, 0
Chief Toorock, , RB, 2022, -75.025, -5, 0, 0
Ryan Torain, , RB, 2022, -75.025, -5, 0, 0
Eric Torkelson, , RB, 2022, -75.025, -5, 0, 0
Bob Torrey, , RB, 2022, -75.025, -5, 0, 0
DeAndre Torrey, , RB, 2022, -75.025, -5, 0, 0
Ben Torriero, , RB, 2022, -75.025, -5, 0, 0
Bud Toscani, , RB, 2022, -75.025, -5, 0, 0
Keith Toston, , RB, 2022, -75.025, -5, 0, 0
Zollie Toth, , RB, 2022, -75.025, -5, 0, 0
Abou Toure, , RB, 2022, -75.025, -5, 0, 0
Oumar Toure, , RB, 2022, -75.025, -5, 0, 0
Fitzgerald Toussaint, , RB, 2022, -75.025, -5, 0, 0
Dan Towler, , RB, 2022, -75.025, -5, 0, 0
Tom Tracy, , RB, 2022, -75.025, -5, 0, 0
John Travis, , RB, 2022, -75.025, -5, 0, 0
Jerry Traynham, , RB, 2022, -75.025, -5, 0, 0
Stephen Trejo, , RB, 2022, -75.025, -5, 0, 0
Jack Triggs, , RB, 2022, -75.025, -5, 0, 0
Frank Trigilio, , RB, 2022, -75.025, -5, 0, 0
Bill Triplett, , RB, 2022, -75.025, -5, 0, 0
Mel Triplett, , RB, 2022, -75.025, -5, 0, 0
Eddie Tryon, , RB, 2022, -75.025, -5, 0, 0
James Tuck, , RB, 2022, -75.025, -5, 0, 0
Bill Tucker, , RB, 2022, -75.025, -5, 0, 0
Carl Tucker, , RB, 2022, -75.025, -5, 0, 0
Gary Tucker, , RB, 2022, -75.025, -5, 0, 0
Matthew Tucker, , RB, 2022, -75.025, -5, 0, 0
Dick Tuckey, , RB, 2022, -75.025, -5, 0, 0
De'Montre Tuggle, , RB, 2022, -75.025, -5, 0, 0
John Tuggle, , RB, 2022, -75.025, -5, 0, 0
Peter Tuipulotu, , RB, 2022, -75.025, -5, 0, 0
Will Tukuafu, , RB, 2022, -75.025, -5, 0, 0
Frank Turbert, , RB, 2022, -75.025, -5, 0, 0
Robert Turbin, , RB, 2022, -75.025, -5, 0, 0
Clem Turner, , RB, 2022, -75.025, -5, 0, 0
De'Lance Turner, , RB, 2022, -75.025, -5, 0, 0
Deacon Turner, , RB, 2022, -75.025, -5, 0, 0
Jim Turner, , RB, 2022, -75.025, -5, 0, 0
Kevin Turner, , RB, 2022, -75.025, -5, 0, 0
Maurice Turner, , RB, 2022, -75.025, -5, 0, 0
Michael Turner, , RB, 2022, -75.025, -5, 0, 0
Nate Turner, , RB, 2022, -75.025, -5, 0, 0
Robert Turner, , RB, 2022, -75.025, -5, 0, 0
Xavier Turner, , RB, 2022, -75.025, -5, 0, 0
Willie Turral, , RB, 2022, -75.025, -5, 0, 0
Stacy Tutt, , RB, 2022, -75.025, -5, 0, 0
Marc Tyler, , RB, 2022, -75.025, -5, 0, 0
Toussaint Tyler, , RB, 2022, -75.025, -5, 0, 0
Wendell Tyler, , RB, 2022, -75.025, -5, 0, 0
Tim Tyrrell, , RB, 2022, -75.025, -5, 0, 0
Jiggs Ullery, , RB, 2022, -75.025, -5, 0, 0
Harvey Unga, , RB, 2022, -75.025, -5, 0, 0
Andy Uram, , RB, 2022, -75.025, -5, 0, 0
Eddie Usher, , RB, 2022, -75.025, -5, 0, 0
Soma Vainuku, , RB, 2022, -75.025, -5, 0, 0
Taufui Vakapuna, , RB, 2022, -75.025, -5, 0, 0
Ira Valentine, , RB, 2022, -75.025, -5, 0, 0
Travon Van, , RB, 2022, -75.025, -5, 0, 0
Steve Van Buren, , RB, 2022, -75.025, -5, 0, 0
Mark van Eeghen, , RB, 2022, -75.025, -5, 0, 0
Charlie Van Horn, , RB, 2022, -75.025, -5, 0, 0
Pete Van Valkenberg, , RB, 2022, -75.025, -5, 0, 0
James Van Wagner, , RB, 2022, -75.025, -5, 0, 0
Joe Vance, , RB, 2022, -75.025, -5, 0, 0
George Vanderloo, , RB, 2022, -75.025, -5, 0, 0
Mike Varajon, , RB, 2022, -75.025, -5, 0, 0
Tommy Vardell, , RB, 2022, -75.025, -5, 0, 0
Tyler Varga, , RB, 2022, -75.025, -5, 0, 0
Josh Vaughan, , RB, 2022, -75.025, -5, 0, 0
Jon Vaughn, , RB, 2022, -75.025, -5, 0, 0
Ke'Shawn Vaughn, , RB, 2022, -75.025, -5, 0, 0
Walt Veach, , RB, 2022, -75.025, -5, 0, 0
Elton Veals, , RB, 2022, -75.025, -5, 0, 0
Lou Vedder, , RB, 2022, -75.025, -5, 0, 0
Sam Venuto, , RB, 2022, -75.025, -5, 0, 0
CJ Verdell, , RB, 2022, -75.025, -5, 0, 0
Ed Vereb, , RB, 2022, -75.025, -5, 0, 0
Shane Vereen, , RB, 2022, -75.025, -5, 0, 0
Billy Vessels, , RB, 2022, -75.025, -5, 0, 0
Roy Vexall, , RB, 2022, -75.025, -5, 0, 0
Roger Vick, , RB, 2022, -75.025, -5, 0, 0
Lawrence Vickers, , RB, 2022, -75.025, -5, 0, 0
Darius Victor, , RB, 2022, -75.025, -5, 0, 0
Gene Vidal, , RB, 2022, -75.025, -5, 0, 0
Tommy Vigorito, , RB, 2022, -75.025, -5, 0, 0
Mario Villamizar, , RB, 2022, -75.025, -5, 0, 0
Tony Vinson, , RB, 2022, -75.025, -5, 0, 0
Daryl Virgies, , RB, 2022, -75.025, -5, 0, 0
Lionel Vital, , RB, 2022, -75.025, -5, 0, 0
Dan Vitale, , RB, 2022, -75.025, -5, 0, 0
Joe Vodicka, , RB, 2022, -75.025, -5, 0, 0
Mike Voight, , RB, 2022, -75.025, -5, 0, 0
Jim Vollenweider, , RB, 2022, -75.025, -5, 0, 0
Christian Wade, , RB, 2022, -75.025, -5, 0, 0
Akrum Wadley, , RB, 2022, -75.025, -5, 0, 0
Harmon Wages, , RB, 2022, -75.025, -5, 0, 0
Craig Walendy, , RB, 2022, -75.025, -5, 0, 0
Adam Walker, , RB, 2022, -75.025, -5, 0, 0
Adam Walker, , RB, 2022, -75.025, -5, 0, 0
Clarence Walker, , RB, 2022, -75.025, -5, 0, 0
Corey Walker, , RB, 2022, -75.025, -5, 0, 0
Darius Walker, , RB, 2022, -75.025, -5, 0, 0
Dwight Walker, , RB, 2022, -75.025, -5, 0, 0
Elliott Walker, , RB, 2022, -75.025, -5, 0, 0
Herschel Walker, , RB, 2022, -75.025, -5, 0, 0
Kenneth Walker, , RB, 2022, -75.025, -5, 0, 0
Quentin Walker, , RB, 2022, -75.025, -5, 0, 0
Robert Walker, , RB, 2022, -75.025, -5, 0, 0
Anthony Wallace, , RB, 2022, -75.025, -5, 0, 0
Butchie Wallace, , RB, 2022, -75.025, -5, 0, 0
Ray Wallace, , RB, 2022, -75.025, -5, 0, 0
Ron Waller, , RB, 2022, -75.025, -5, 0, 0
Jim Walsh, , RB, 2022, -75.025, -5, 0, 0
Ward Walsh, , RB, 2022, -75.025, -5, 0, 0
Austin Walter, , RB, 2022, -75.025, -5, 0, 0
Matt Walter, , RB, 2022, -75.025, -5, 0, 0
Mark Walton, , RB, 2022, -75.025, -5, 0, 0
 Ward, , RB, 2022, -75.025, -5, 0, 0
Derrick Ward, , RB, 2022, -75.025, -5, 0, 0
Jonathan Ward, , RB, 2022, -75.025, -5, 0, 0
Lee Ward, , RB, 2022, -75.025, -5, 0, 0
Terron Ward, , RB, 2022, -75.025, -5, 0, 0
Aca'Cedric Ware, , RB, 2022, -75.025, -5, 0, 0
D.J. Ware, , RB, 2022, -75.025, -5, 0, 0
Spencer Ware, , RB, 2022, -75.025, -5, 0, 0
Curt Warner, , RB, 2022, -75.025, -5, 0, 0
 Warren, , RB, 2022, -75.025, -5, 0, 0
Chris Warren, , RB, 2022, -75.025, -5, 0, 0
Chris Warren, , RB, 2022, -75.025, -5, 0, 0
Lamont Warren, , RB, 2022, -75.025, -5, 0, 0
Michael Warren, , RB, 2022, -75.025, -5, 0, 0
Earl Warweg, , RB, 2022, -75.025, -5, 0, 0
Chauncey Washington, , RB, 2022, -75.025, -5, 0, 0
Damon Washington, , RB, 2022, -75.025, -5, 0, 0
DeAndre Washington, , RB, 2022, -75.025, -5, 0, 0
Joe Washington, , RB, 2022, -75.025, -5, 0, 0
Joe Washington, , RB, 2022, -75.025, -5, 0, 0
John David Washington, , RB, 2022, -75.025, -5, 0, 0
Juwan Washington, , RB, 2022, -75.025, -5, 0, 0
Leon Washington, , RB, 2022, -75.025, -5, 0, 0
Patrick Washington, , RB, 2022, -75.025, -5, 0, 0
Teddy Washington, , RB, 2022, -75.025, -5, 0, 0
Vic Washington, , RB, 2022, -75.025, -5, 0, 0
Melvin Waters, , RB, 2022, -75.025, -5, 0, 0
Bobby Watkins, , RB, 2022, -75.025, -5, 0, 0
Larry Watkins, , RB, 2022, -75.025, -5, 0, 0
Tom Watkins, , RB, 2022, -75.025, -5, 0, 0
Derek Watson, , RB, 2022, -75.025, -5, 0, 0
Edwin Watson, , RB, 2022, -75.025, -5, 0, 0
Kenny Watson, , RB, 2022, -75.025, -5, 0, 0
Sid Watson, , RB, 2022, -75.025, -5, 0, 0
Terrell Watson, , RB, 2022, -75.025, -5, 0, 0
Ricky Watters, , RB, 2022, -75.025, -5, 0, 0
Trey Watts, , RB, 2022, -75.025, -5, 0, 0
Charles Way, , RB, 2022, -75.025, -5, 0, 0
Charlie Way, , RB, 2022, -75.025, -5, 0, 0
Robert Weathers, , RB, 2022, -75.025, -5, 0, 0
Chuck Weatherspoon, , RB, 2022, -75.025, -5, 0, 0
Leonard Weaver, , RB, 2022, -75.025, -5, 0, 0
Chuck Webb, , RB, 2022, -75.025, -5, 0, 0
Ralph Webb, , RB, 2022, -75.025, -5, 0, 0
Dick Weber, , RB, 2022, -75.025, -5, 0, 0
Mike Weber, , RB, 2022, -75.025, -5, 0, 0
Alex Webster, , RB, 2022, -75.025, -5, 0, 0
Herman Wedemeyer, , RB, 2022, -75.025, -5, 0, 0
Marquis Weeks, , RB, 2022, -75.025, -5, 0, 0
Ted Wegert, , RB, 2022, -75.025, -5, 0, 0
Brandon Wegher, , RB, 2022, -75.025, -5, 0, 0
Lee Weigel, , RB, 2022, -75.025, -5, 0, 0
Sol Weinberg, , RB, 2022, -75.025, -5, 0, 0
Mark Weisman, , RB, 2022, -75.025, -5, 0, 0
Howie Weiss, , RB, 2022, -75.025, -5, 0, 0
Claxton Welch, , RB, 2022, -75.025, -5, 0, 0
John Weldon, , RB, 2022, -75.025, -5, 0, 0
Elijah Wellman, , RB, 2022, -75.025, -5, 0, 0
Beanie Wells, , RB, 2022, -75.025, -5, 0, 0
Billy Wells, , RB, 2022, -75.025, -5, 0, 0
Joel Wells, , RB, 2022, -75.025, -5, 0, 0
Jonathan Wells, , RB, 2022, -75.025, -5, 0, 0
Terry Wells, , RB, 2022, -75.025, -5, 0, 0
Jack Wender, , RB, 2022, -75.025, -5, 0, 0
Barney Wentz, , RB, 2022, -75.025, -5, 0, 0
Charcandrick West, , RB, 2022, -75.025, -5, 0, 0
Mel West, , RB, 2022, -75.025, -5, 0, 0
Pat West, , RB, 2022, -75.025, -5, 0, 0
Terrance West, , RB, 2022, -75.025, -5, 0, 0
Brian Westbrook, , RB, 2022, -75.025, -5, 0, 0
Jerry Westbrooks, , RB, 2022, -75.025, -5, 0, 0
Cleve Wester, , RB, 2022, -75.025, -5, 0, 0
Devwah Whaley, , RB, 2022, -75.025, -5, 0, 0
Tyrone Wheatley, , RB, 2022, -75.025, -5, 0, 0
Ernie Wheelwright, , RB, 2022, -75.025, -5, 0, 0
Brandon Whitaker, , RB, 2022, -75.025, -5, 0, 0
Anthony White, , RB, 2022, -75.025, -5, 0, 0
Bob White, , RB, 2022, -75.025, -5, 0, 0
Bob White, , RB, 2022, -75.025, -5, 0, 0
Buck White, , RB, 2022, -75.025, -5, 0, 0
Cameron White, , RB, 2022, -75.025, -5, 0, 0
Charles White, , RB, 2022, -75.025, -5, 0, 0
Charlie White, , RB, 2022, -75.025, -5, 0, 0
Ellery White, , RB, 2022, -75.025, -5, 0, 0
Gene White, , RB, 2022, -75.025, -5, 0, 0
Gerald White, , RB, 2022, -75.025, -5, 0, 0
Jamel White, , RB, 2022, -75.025, -5, 0, 0
James White, , RB, 2022, -75.025, -5, 0, 0
John White, , RB, 2022, -75.025, -5, 0, 0
Johnny White, , RB, 2022, -75.025, -5, 0, 0
Lee White, , RB, 2022, -75.025, -5, 0, 0
LenDale White, , RB, 2022, -75.025, -5, 0, 0
Lorenzo White, , RB, 2022, -75.025, -5, 0, 0
Marsh White, , RB, 2022, -75.025, -5, 0, 0
Paul White, , RB, 2022, -75.025, -5, 0, 0
Reggie White, , RB, 2022, -75.025, -5, 0, 0
Russell White, , RB, 2022, -75.025, -5, 0, 0
Wilford White, , RB, 2022, -75.025, -5, 0, 0
Zaquandre White, , RB, 2022, -75.025, -5, 0, 0
Walker Whitehead, , RB, 2022, -75.025, -5, 0, 0
A.D. Whitfield, , RB, 2022, -75.025, -5, 0, 0
Fozzy Whittaker, , RB, 2022, -75.025, -5, 0, 0
Art Whittington, , RB, 2022, -75.025, -5, 0, 0
Ricky Whittle, , RB, 2022, -75.025, -5, 0, 0
Kerrith Whyte, , RB, 2022, -75.025, -5, 0, 0
Terry Wilburn, , RB, 2022, -75.025, -5, 0, 0
Ned Wilcox, , RB, 2022, -75.025, -5, 0, 0
James Wilder, , RB, 2022, -75.025, -5, 0, 0
James Wilder Jr., , RB, 2022, -75.025, -5, 0, 0
Brandon Wilds, , RB, 2022, -75.025, -5, 0, 0
Michael Wiley, , RB, 2022, -75.025, -5, 0, 0
Eric Wilkerson, , RB, 2022, -75.025, -5, 0, 0
Jordan Wilkins, , RB, 2022, -75.025, -5, 0, 0
Ken Willard, , RB, 2022, -75.025, -5, 0, 0
Gerald Willhite, , RB, 2022, -75.025, -5, 0, 0
Kevin Willhite, , RB, 2022, -75.025, -5, 0, 0
Allen Williams, , RB, 2022, -75.025, -5, 0, 0
Alonzo Williams, , RB, 2022, -75.025, -5, 0, 0
Andre Williams, , RB, 2022, -75.025, -5, 0, 0
Antonio Williams, , RB, 2022, -75.025, -5, 0, 0
Carnell Williams, , RB, 2022, -75.025, -5, 0, 0
Clarence Williams, , RB, 2022, -75.025, -5, 0, 0
Clarence Williams, , RB, 2022, -75.025, -5, 0, 0
Clarence Williams, , RB, 2022, -75.025, -5, 0, 0
Dave Williams, , RB, 2022, -75.025, -5, 0, 0
David Williams, , RB, 2022, -75.025, -5, 0, 0
DeAngelo Williams, , RB, 2022, -75.025, -5, 0, 0
Delvin Williams, , RB, 2022, -75.025, -5, 0, 0
Deonte Williams, , RB, 2022, -75.025, -5, 0, 0
Devonte Williams, , RB, 2022, -75.025, -5, 0, 0
Dexter Williams, , RB, 2022, -75.025, -5, 0, 0
Domanick Williams, , RB, 2022, -75.025, -5, 0, 0
Dominique Williams, , RB, 2022, -75.025, -5, 0, 0
Ed Williams, , RB, 2022, -75.025, -5, 0, 0
Eddie Williams, , RB, 2022, -75.025, -5, 0, 0
Frank Williams, , RB, 2022, -75.025, -5, 0, 0
Harvey Williams, , RB, 2022, -75.025, -5, 0, 0
Ike Williams, , RB, 2022, -75.025, -5, 0, 0
James Williams, , RB, 2022, -75.025, -5, 0, 0
Jarveon Williams, , RB, 2022, -75.025, -5, 0, 0
Javarris Williams, , RB, 2022, -75.025, -5, 0, 0
Jeff Williams, , RB, 2022, -75.025, -5, 0, 0
Jermaine Williams, , RB, 2022, -75.025, -5, 0, 0
Jerodis Williams, , RB, 2022, -75.025, -5, 0, 0
Jim Williams, , RB, 2022, -75.025, -5, 0, 0
Joe Williams, , RB, 2022, -75.025, -5, 0, 0
Joe Williams, , RB, 2022, -75.025, -5, 0, 0
Joe Williams, , RB, 2022, -75.025, -5, 0, 0
John Williams, , RB, 2022, -75.025, -5, 0, 0
John Williams, , RB, 2022, -75.025, -5, 0, 0
Jon Williams, , RB, 2022, -75.025, -5, 0, 0
Karl Williams, , RB, 2022, -75.025, -5, 0, 0
Karlos Williams, , RB, 2022, -75.025, -5, 0, 0
Keiland Williams, , RB, 2022, -75.025, -5, 0, 0
Kerwynn Williams, , RB, 2022, -75.025, -5, 0, 0
Kevin Williams, , RB, 2022, -75.025, -5, 0, 0
Kyren Williams, , RB, 2022, -75.025, -5, 0, 0
Leonard Williams, , RB, 2022, -75.025, -5, 0, 0
Malik Williams, , RB, 2022, -75.025, -5, 0, 0
Marquez Williams, , RB, 2022, -75.025, -5, 0, 0
Michael Williams, , RB, 2022, -75.025, -5, 0, 0
Moe Williams, , RB, 2022, -75.025, -5, 0, 0
Newton Williams, , RB, 2022, -75.025, -5, 0, 0
Perry Williams, , RB, 2022, -75.025, -5, 0, 0
Pop Williams, , RB, 2022, -75.025, -5, 0, 0
Rasheed Williams, , RB, 2022, -75.025, -5, 0, 0
Ray Williams, , RB, 2022, -75.025, -5, 0, 0
Richard Williams, , RB, 2022, -75.025, -5, 0, 0
Ricky Williams, , RB, 2022, -75.025, -5, 0, 0
Ricky Williams, , RB, 2022, -75.025, -5, 0, 0
Ricky Williams, , RB, 2022, -75.025, -5, 0, 0
Ronald Williams, , RB, 2022, -75.025, -5, 0, 0
Ryan Williams, , RB, 2022, -75.025, -5, 0, 0
Scott Williams, , RB, 2022, -75.025, -5, 0, 0
Shaud Williams, , RB, 2022, -75.025, -5, 0, 0
Sherman Williams, , RB, 2022, -75.025, -5, 0, 0
Stanley Williams, , RB, 2022, -75.025, -5, 0, 0
Terry Williams, , RB, 2022, -75.025, -5, 0, 0
Travis Williams, , RB, 2022, -75.025, -5, 0, 0
Trayveon Williams, , RB, 2022, -75.025, -5, 0, 0
Trey Williams, , RB, 2022, -75.025, -5, 0, 0
Ty'Son Williams, , RB, 2022, -75.025, -5, 0, 0
Van Williams, , RB, 2022, -75.025, -5, 0, 0
Vince Williams, , RB, 2022, -75.025, -5, 0, 0
Walter Williams, , RB, 2022, -75.025, -5, 0, 0
Wandy Williams, , RB, 2022, -75.025, -5, 0, 0
Warren Williams, , RB, 2022, -75.025, -5, 0, 0
Chester Willis, , RB, 2022, -75.025, -5, 0, 0
Fred Willis, , RB, 2022, -75.025, -5, 0, 0
Jamal Willis, , RB, 2022, -75.025, -5, 0, 0
Ben Wilson, , RB, 2022, -75.025, -5, 0, 0
Braden Wilson, , RB, 2022, -75.025, -5, 0, 0
Brett Wilson, , RB, 2022, -75.025, -5, 0, 0
Camp Wilson, , RB, 2022, -75.025, -5, 0, 0
David Wilson, , RB, 2022, -75.025, -5, 0, 0
Harry Wilson, , RB, 2022, -75.025, -5, 0, 0
Jack Wilson, , RB, 2022, -75.025, -5, 0, 0
Jeffery Wilson, , RB, 2022, -75.025, -5, 0, 0
Joe Wilson, , RB, 2022, -75.025, -5, 0, 0
Kris Wilson, , RB, 2022, -75.025, -5, 0, 0
Marcus Wilson, , RB, 2022, -75.025, -5, 0, 0
Mike Wilson, , RB, 2022, -75.025, -5, 0, 0
Quincy Wilson, , RB, 2022, -75.025, -5, 0, 0
Robert Wilson, , RB, 2022, -75.025, -5, 0, 0
Shaun Wilson, , RB, 2022, -75.025, -5, 0, 0
Stanley Wilson, , RB, 2022, -75.025, -5, 0, 0
Tim Wilson, , RB, 2022, -75.025, -5, 0, 0
Tommy Wilson, , RB, 2022, -75.025, -5, 0, 0
Wayne Wilson, , RB, 2022, -75.025, -5, 0, 0
Wildcat Wilson, , RB, 2022, -75.025, -5, 0, 0
Derrick Wimbush, , RB, 2022, -75.025, -5, 0, 0
Sammy Winder, , RB, 2022, -75.025, -5, 0, 0
Stan Winfrey, , RB, 2022, -75.025, -5, 0, 0
Ronnie Wingo, , RB, 2022, -75.025, -5, 0, 0
George Winn, , RB, 2022, -75.025, -5, 0, 0
Glenn Winston, , RB, 2022, -75.025, -5, 0, 0
Lloyd Winston, , RB, 2022, -75.025, -5, 0, 0
Chet Winters, , RB, 2022, -75.025, -5, 0, 0
Patrick Wischnewski, , RB, 2022, -75.025, -5, 0, 0
Derrick Witherspoon, , RB, 2022, -75.025, -5, 0, 0
Terry Witherspoon, , RB, 2022, -75.025, -5, 0, 0
Jon Witman, , RB, 2022, -75.025, -5, 0, 0
James Wofford, , RB, 2022, -75.025, -5, 0, 0
Al Wolden, , RB, 2022, -75.025, -5, 0, 0
Garrett Wolfe, , RB, 2022, -75.025, -5, 0, 0
Red Wolfe, , RB, 2022, -75.025, -5, 0, 0
Ron Wolfley, , RB, 2022, -75.025, -5, 0, 0
Bill Wolski, , RB, 2022, -75.025, -5, 0, 0
Jeff Womack, , RB, 2022, -75.025, -5, 0, 0
Joe Womack, , RB, 2022, -75.025, -5, 0, 0
George Wonsley, , RB, 2022, -75.025, -5, 0, 0
Nathan Wonsley, , RB, 2022, -75.025, -5, 0, 0
Otis Wonsley, , RB, 2022, -75.025, -5, 0, 0
 Wood, , RB, 2022, -75.025, -5, 0, 0
Cierre Wood, , RB, 2022, -75.025, -5, 0, 0
Tom Woodeshick, , RB, 2022, -75.025, -5, 0, 0
Danny Woodhead, , RB, 2022, -75.025, -5, 0, 0
Carl Woods, , RB, 2022, -75.025, -5, 0, 0
Don Woods, , RB, 2022, -75.025, -5, 0, 0
Gerry Woods, , RB, 2022, -75.025, -5, 0, 0
Ickey Woods, , RB, 2022, -75.025, -5, 0, 0
Keith Woodside, , RB, 2022, -75.025, -5, 0, 0
Anthony Woodson, , RB, 2022, -75.025, -5, 0, 0
Butch Woolfolk, , RB, 2022, -75.025, -5, 0, 0
Al Wooten, , RB, 2022, -75.025, -5, 0, 0
Barry Word, , RB, 2022, -75.025, -5, 0, 0
Jim Worden, , RB, 2022, -75.025, -5, 0, 0
Neil Worden, , RB, 2022, -75.025, -5, 0, 0
Vince Workman, , RB, 2022, -75.025, -5, 0, 0
Tim Worley, , RB, 2022, -75.025, -5, 0, 0
Ab Wright, , RB, 2022, -75.025, -5, 0, 0
Adrian Wright, , RB, 2022, -75.025, -5, 0, 0
Dana Wright, , RB, 2022, -75.025, -5, 0, 0
Dwayne Wright, , RB, 2022, -75.025, -5, 0, 0
Jason Wright, , RB, 2022, -75.025, -5, 0, 0
Jeremy Wright, , RB, 2022, -75.025, -5, 0, 0
Johnnie Wright, , RB, 2022, -75.025, -5, 0, 0
T.C. Wright, , RB, 2022, -75.025, -5, 0, 0
Shaumbe Wright-Fair, , RB, 2022, -75.025, -5, 0, 0
Antwuan Wyatt, , RB, 2022, -75.025, -5, 0, 0
Lee Wykoff, , RB, 2022, -75.025, -5, 0, 0
Arnie Wyman, , RB, 2022, -75.025, -5, 0, 0
Deshawn Wynn, , RB, 2022, -75.025, -5, 0, 0
Chet Wynne, , RB, 2022, -75.025, -5, 0, 0
Elmer Wynne, , RB, 2022, -75.025, -5, 0, 0
T.J. Yeldon, , RB, 2022, -75.025, -5, 0, 0
Howard Yerges, , RB, 2022, -75.025, -5, 0, 0
Albert Young, , RB, 2022, -75.025, -5, 0, 0
Chad Young, , RB, 2022, -75.025, -5, 0, 0
Charley Young, , RB, 2022, -75.025, -5, 0, 0
Charlie Young, , RB, 2022, -75.025, -5, 0, 0
Darrel Young, , RB, 2022, -75.025, -5, 0, 0
Dick Young, , RB, 2022, -75.025, -5, 0, 0
Jim Young, , RB, 2022, -75.025, -5, 0, 0
Kelsey Young, , RB, 2022, -75.025, -5, 0, 0
Kenny Young, , RB, 2022, -75.025, -5, 0, 0
